_key	r	g	b	hue	sat_1	value	lumo	sat_2	red	green	blue	yellow	cyan	magenta	orange	indigo	black	white	unknown	grey
GONNER 2.jpg	71	80	106	224.57	0.33	0	0.35	0.2	66	0	0	12	183	9	10	0	1540	4	43142	58
Good Company.jpg	164	135	92	35.83	0.44	1	0.5	0.28	1003	0	0	1791	0	0	7530	0	76	2206	43154	46
Good Pizza Great Pizza.jpg	196	146	134	11.61	0.32	1	0.65	0.34	785	0	0	0	0	0	90	0	107	6147	43200	0
Gorogoa.jpg	158	169	138	81.29	0.18	1	0.6	0.15	0	0	0	27	0	0	376	0	515	11835	41708	1492
Gotham Knights.jpg	99	79	144	258.46	0.45	1	0.44	0.29	0	0	75	0	0	0	0	187	2806	1829	43178	22
Grand Knights History.jpg	154	132	95	37.63	0.38	1	0.49	0.24	2	0	0	22	0	0	95	0	2651	956	41670	1530
Grand Theft Auto - Chinatown Wars.jpg	120	105	95	24	0.21	0	0.42	0.12	1265	0	0	17	0	0	718	0	12148	6248	41885	1315
Grand Theft Auto - Liberty City Stories.jpg	110	95	90	15	0.18	0	0.39	0.1	590	0	0	84	3	0	179	0	14889	5404	40868	2332
Grand Theft Auto - San Andreas.jpg	121	113	101	36	0.17	0	0.44	0.09	2	0	0	0	0	0	288	0	12785	6471	40016	3184
Grand Theft Auto - Vice City Stories.jpg	158	157	158	-1	0.01	1	0.62	0.01	361	0	0	0	512	0	14	0	4848	14040	41541	1659
Grand Theft Auto - Vice City.jpg	113	104	105	353.33	0.08	0	0.43	0.04	926	0	0	14	0	0	747	0	13114	6897	41106	2094
Grand Theft Auto 3.jpg	123	96	94	4.14	0.24	0	0.43	0.13	2908	0	0	0	0	0	166	0	12838	5855	41699	1501
Grand Theft Auto IV.jpg	109	101	95	25.71	0.13	0	0.4	0.07	42	0	0	0	0	0	14	0	12769	6312	39006	4194
Grand Theft Auto V.jpg	127	114	103	27.5	0.19	0	0.45	0.1	43	0	0	53	2	0	245	0	11641	6556	40573	2627
Grandia II.jpg	77	53	69	320	0.31	0	0.25	0.18	1190	0	0	0	0	0	5	0	18056	3097	42961	239
Grandia.jpg	196	189	189	0	0.04	1	0.75	0.06	0	0	0	0	0	0	0	0	803	26534	39517	3683
Grapple Dog.jpg	142	130	136	330	0.08	1	0.53	0.05	62	0	23	1048	5	0	2358	0	1936	5930	42858	342
Graveyard Keeper.jpg	54	80	109	211.64	0.5	0	0.32	0.34	1	0	247	294	0	0	763	11	807	2	43015	185
Gravity Circuit.jpg	165	124	129	352.68	0.25	1	0.57	0.19	2980	0	0	11	42	0	121	0	1089	4950	42632	568
Gravity Rush 2.jpg	121	127	125	160	0.05	0	0.49	0.02	31	0	0	13	18	0	8	0	4678	4902	42212	988
Gravity Rush.jpg	109	126	78	81.25	0.38	0	0.4	0.24	0	0	0	2	0	0	23	0	6450	3624	43181	19
Greak - Memories of Azur.jpg	104	83	85	354.29	0.2	0	0.37	0.11	0	0	0	13	30	0	20	6	7081	697	42546	654
Greed Corp.jpg	124	108	96	25.71	0.23	0	0.43	0.13	11	0	0	0	0	0	40	0	10104	7016	42486	714
GreedFall.jpg	97	80	66	27.1	0.32	0	0.32	0.19	0	0	0	0	0	0	5	0	14466	909	40331	2869
Greedventory.jpg	71	47	25	28.7	0.65	0	0.19	0.48	29	0	0	1173	0	0	2365	22	23283	121	42106	1094
Gregory Horror Show.jpg	53	41	39	8.57	0.26	0	0.18	0.15	21	0	3	474	0	0	306	38	28741	486	42117	1083
Griefhelm.jpg	160	173	181	202.86	0.12	1	0.67	0.12	0	0	0	0	0	0	0	0	2852	22125	41411	1789
Griftlands.jpg	97	77	100	292.17	0.23	0	0.35	0.13	322	0	0	0	324	0	4	0	4052	710	42810	390
Grim Dawn.jpg	106	44	38	5.29	0.64	0	0.28	0.47	4452	0	0	10	0	0	1336	0	14568	1057	43148	52
Grim Fandango.jpg	126	102	84	25.71	0.33	0	0.41	0.2	487	0	0	9	0	0	658	0	12164	1598	42487	713
GRIME.jpg	128	103	106	352.8	0.2	1	0.45	0.11	201	51	907	8	0	0	16	0	5870	2729	39440	3760
GrimGrimoire.jpg	106	90	78	25.71	0.26	0	0.36	0.15	31	0	0	152	0	0	1630	0	8196	1003	41418	1782
Gripper.jpg	143	78	77	0.91	0.46	1	0.43	0.3	12979	0	0	0	0	0	0	0	13298	7841	41796	1404
Gris.jpg	131	91	97	351	0.31	1	0.44	0.18	2	0	0	1	0	0	40	0	195	9433	43171	29
Guacamelee 2.jpg	48	32	31	3.53	0.35	0	0.15	0.22	34	0	0	26	0	0	191	51	26171	16	42987	213
Guacamelee.jpg	160	116	55	34.86	0.66	1	0.42	0.49	9	0	0	644	0	0	3759	0	541	7	43183	17
GUILTY GEAR -STRIVE.jpg	91	42	40	2.35	0.56	0	0.26	0.39	1	0	0	0	0	0	0	0	7625	1411	42628	572
Guilty Gear Dust Strikers.jpg	113	109	100	41.54	0.12	0	0.42	0.06	747	0	2	100	1	0	456	0	5322	3473	41537	1663
Gunbrella.jpg	114	97	83	27.1	0.27	0	0.39	0.16	64	0	0	0	0	0	1704	0	14533	6193	42426	774
Gungrave Overdose.jpg	71	41	39	3.75	0.45	0	0.22	0.29	666	0	0	0	0	0	32	0	24141	1587	41211	1989
Gungrave.jpg	111	96	51	45	0.54	0	0.32	0.37	1439	0	0	7160	0	0	1798	0	17622	1160	38358	4842
Gunpey DS.jpg	180	147	104	33.95	0.42	1	0.56	0.34	238	1	0	2118	0	0	6452	0	2129	8453	42462	738
Gunpoint.jpg	34	38	42	210	0.19	0	0.15	0.11	0	0	0	0	0	0	0	0	31411	675	42229	971
HAAK.jpg	98	86	88	350	0.12	0	0.36	0.07	0	0	0	0	0	0	0	0	11662	8082	42447	753
Hades.jpg	106	66	53	14.72	0.5	0	0.31	0.33	517	0	0	48	0	0	464	0	9195	1885	42399	801
Haiku the Robot.jpg	175	139	126	15.92	0.28	1	0.59	0.23	0	0	0	0	0	0	257	0	1304	8479	42518	682
Half-Life - Counter-Strike.jpg	84	83	61	57.39	0.27	0	0.28	0.16	7	0	0	2164	0	0	162	0	18053	321	42136	1064
Half-life 2.jpg	72	75	67	82.5	0.11	0	0.28	0.06	0	0	0	0	0	0	0	0	16304	1500	40491	2709
Half-Life.jpg	201	116	76	19.2	0.62	1	0.54	0.54	10836	0	0	0	0	0	10084	0	1	501	40322	2878
Half-Minute Hero.jpg	192	183	172	33	0.1	1	0.71	0.14	0	0	0	4	0	0	133	0	1282	19956	40699	2501
Halo - Combat Evolved.jpg	126	134	140	205.71	0.1	1	0.52	0.06	0	0	465	0	0	0	0	0	8545	8914	38618	4582
Halo 2.jpg	123	73	31	27.39	0.75	0	0.3	0.6	3986	0	0	259	3	0	4126	0	7959	86	41876	1324
Halo 3.jpg	78	67	48	38	0.38	0	0.25	0.24	136	0	0	1143	0	0	2909	0	19099	10	42475	725
Halo 4.jpg	83	104	114	199.35	0.27	0	0.39	0.16	0	0	0	0	0	0	0	0	11276	3568	41728	1472
Halo Infinite.jpg	85	102	112	202.22	0.24	0	0.39	0.14	0	0	0	0	0	0	0	0	5723	1609	41912	1288
Halo Reach.jpg	82	77	80	324	0.06	0	0.31	0.03	8	0	0	0	0	0	60	0	11741	1083	39324	3876
Halo Wars.jpg	47	71	80	196.36	0.41	0	0.25	0.26	0	0	0	0	0	0	4	0	15245	151	42410	790
Hand of Fate 2.jpg	51	45	42	20	0.18	0	0.18	0.1	1	0	0	1	0	0	132	0	24726	184	42711	489
Hand of Fate.jpg	75	28	22	6.79	0.71	0	0.19	0.55	2	0	0	0	0	0	173	0	14604	51	42756	444
Hannah's Day.jpg	136	133	150	250.59	0.11	1	0.55	0.07	451	0	0	1	144	0	293	0	4597	6838	42942	258
Happy Game.jpg	110	92	75	29.14	0.32	0	0.36	0.19	85	0	0	430	0	0	910	0	15456	3814	42495	705
Hard West 2.jpg	61	97	107	193.04	0.43	0	0.33	0.27	0	0	0	0	0	0	3	0	7545	3475	42791	409
Hard West.jpg	97	54	21	26.05	0.78	0	0.23	0.64	2252	0	0	433	0	0	3561	0	18597	10	43182	18
Hardcore Mecha.jpg	120	91	112	316.55	0.24	0	0.41	0.14	158	0	46	0	0	0	273	3	4743	3051	42424	776
Harmony - The Fall of Reverie.jpg	139	124	141	292.94	0.12	1	0.52	0.07	1	0	83	0	0	9	8	0	1118	1648	42890	310
Harvest Moon - Back to Nature.jpg	133	146	79	71.64	0.46	1	0.44	0.3	117	1	0	8	0	0	971	0	4019	4567	42642	558
Harvest Moon - Frantic Farming.jpg	174	162	149	31.2	0.14	1	0.63	0.13	272	0	0	53	0	0	639	2	1394	8377	41978	1222
Harvest Moon - Grand Bazaar.jpg	177	156	123	36.67	0.31	1	0.59	0.26	1099	1	33	729	1	0	1559	0	1697	6728	42235	965
Harvest Moon - Island of Happiness.jpg	167	171	146	69.6	0.15	1	0.62	0.13	75	0	0	27	3	0	814	0	1199	4441	42820	380
Harvest Moon - Sunshine Islands.jpg	158	172	173	184	0.09	1	0.65	0.08	90	0	0	182	0	0	683	0	731	10197	42352	848
Harvest Moon - The Tale of Two Towns.jpg	179	166	143	38.33	0.2	1	0.63	0.19	244	0	0	67	0	0	1790	3	688	13148	42024	1176
Harvest Moon 64.jpg	137	125	86	45.88	0.37	1	0.44	0.23	11	0	3	185	0	0	1161	0	4508	4271	42755	445
Harvest Moon DS.jpg	174	177	173	105	0.02	1	0.69	0.02	23	0	0	8	0	0	911	11	2258	16500	41084	2116
Haunting Ground.jpg	193	187	190	330	0.03	1	0.75	0.05	0	0	0	0	0	0	0	0	612	23453	35478	7722
Have a Nice Death.jpg	106	105	104	30	0.02	0	0.41	0.01	0	0	0	0	0	0	0	0	16988	9527	36261	6939
Haven Park.jpg	176	141	88	36.14	0.5	1	0.52	0.36	721	0	0	298	11	0	6226	0	450	1982	43175	25
Haven.jpg	106	155	171	194.77	0.38	1	0.54	0.28	0	0	0	0	4509	0	0	0	158	5207	42227	973
Headlander.jpg	87	38	45	351.43	0.56	0	0.25	0.39	611	0	0	66	0	0	740	0	14536	1018	43125	75
Heart of Darkness.jpg	45	22	27	346.96	0.51	0	0.13	0.34	516	0	0	0	0	0	0	49	28611	604	42974	226
Heat Signature.jpg	42	67	48	134.4	0.37	0	0.21	0.23	311	0	0	0	0	0	723	0	15855	304	42478	722
Heave Ho.jpg	216	159	143	13.15	0.34	1	0.7	0.48	9890	90	8	304	5	0	72	0	704	19150	42838	362
Heaven Dust 2.jpg	56	34	22	21.18	0.61	0	0.15	0.44	985	0	0	0	0	0	294	0	25007	607	42564	636
Heaven Dust.jpg	41	36	36	0	0.12	0	0.15	0.06	0	0	0	0	0	0	0	0	32794	439	42087	1113
Heaven's Vault.jpg	77	50	41	15	0.47	0	0.23	0.31	0	0	6	0	0	0	37	0	15938	825	43070	130
Heavenly Sword.jpg	149	84	52	19.79	0.65	1	0.39	0.48	3268	0	0	98	0	0	3776	0	8518	984	43196	4
Heavy Rain.jpg	47	49	46	100	0.06	0	0.19	0.03	0	0	0	2	0	0	0	0	29120	1827	34952	8248
Hell Pie.jpg	161	87	53	18.89	0.67	1	0.42	0.5	4950	0	1	1610	0	0	5502	1	2526	1077	43044	156
Hellblade - Senua’s Sacrifice.jpg	31	28	26	24	0.16	0	0.11	0.09	0	0	0	0	0	0	0	0	33415	126	41293	1907
Helldivers.jpg	76	74	87	249.23	0.15	0	0.32	0.08	0	0	0	0	0	0	72	0	12091	1094	42826	374
Helvetii.jpg	191	182	180	10.91	0.06	1	0.73	0.08	999	0	0	0	0	0	120	0	5289	26056	40612	2588
Her Story.jpg	75	70	72	336	0.07	0	0.28	0.03	41	0	0	0	0	0	0	0	21050	2963	39968	3232
Heroes of Mana.jpg	129	141	136	155	0.09	1	0.53	0.05	3	0	0	65	345	0	149	0	8439	8121	40495	2705
Heroes of Might and Magic III - The Restoration of Erathia.jpg	112	106	104	15	0.07	0	0.42	0.04	425	0	0	833	0	0	332	4	380	1000	41655	1545
Heroes of Might and Magic IV.jpg	124	121	119	24	0.04	0	0.48	0.02	22	0	0	275	0	0	87	3	5375	3071	37915	5285
Heroes of Might and Magic V.jpg	179	168	149	38	0.17	1	0.64	0.16	0	0	0	0	0	0	38	0	456	13792	42958	242
Hextech Mayhem - A League of Legends Story.jpg	165	116	109	7.5	0.34	1	0.54	0.24	31	0	0	105	0	0	165	0	1521	3300	42938	262
Hidden Dragon Legend.jpg	144	140	139	12	0.03	1	0.55	0.02	8	0	0	0	0	0	0	0	1452	5437	26026	17174
Hidden Folks.jpg	205	205	205	-1	0	1	0.8	0	0	0	0	0	0	0	0	0	153	26217	26370	16830
Hidden in Plain Sight.jpg	69	46	13	35.36	0.81	0	0.16	0.68	0	0	0	0	0	0	0	0	7492	94	43070	130
Hidden Through Time 2 Myths and Magic.jpg	153	146	124	45.52	0.19	1	0.54	0.12	24	0	0	27	0	0	48	0	481	6110	41145	2055
Hidden Through Time.jpg	133	137	111	69.23	0.19	1	0.49	0.1	0	0	0	0	0	0	45	0	970	5154	41333	1867
High On Life.jpg	149	156	146	102	0.06	1	0.59	0.05	2	116	0	106	0	0	865	3	3438	11799	41254	1946
Highly Likely.jpg	81	66	45	35	0.44	0	0.25	0.29	0	0	0	96	0	0	1280	0	24052	64	41325	1875
Hitman - Blood Money.jpg	42	37	33	26.67	0.21	0	0.15	0.12	45	0	0	0	0	0	0	0	33304	2263	41991	1209
Hitman - Codename 47.jpg	138	140	139	150	0.01	1	0.55	0.01	0	0	0	0	0	0	0	0	11712	17294	36760	6440
Hitman - Contracts.jpg	121	112	110	10.91	0.09	0	0.45	0.05	1	0	0	0	0	0	5	0	19823	15611	42139	1061
Hitman 2 - Silent Assassin.jpg	180	179	180	-1	0.01	1	0.7	0.01	6	0	0	0	0	0	0	0	8856	27031	39307	3893
Hitman 3.jpg	30	23	27	325.71	0.23	0	0.1	0.13	1139	0	0	0	0	0	0	0	30214	1	42417	783
Hitman Absolution.jpg	97	13	12	0.71	0.88	0	0.21	0.78	52	0	0	0	0	0	0	0	15140	688	42898	302
Hitman.jpg	208	208	208	-1	0	1	0.82	0	0	0	0	0	0	0	0	0	2226	33530	38012	5188
Hoa.jpg	152	171	123	83.75	0.28	1	0.58	0.22	59	0	0	1	0	0	1	0	9	2218	43177	23
Hob.jpg	91	102	109	203.33	0.17	0	0.39	0.09	1003	0	0	0	0	0	0	0	3640	1544	40035	3165
Hogwarts Legacy.jpg	125	129	124	108	0.04	1	0.5	0.02	0	0	0	0	0	0	0	0	3104	1995	34901	8299
Hollow Knight.jpg	78	82	79	135	0.05	0	0.31	0.02	0	0	0	0	0	0	0	0	15322	2403	35090	8110
Hollow Knight_2.jpg	134	115	89	34.67	0.34	1	0.44	0.2	0	0	0	0	0	0	16	0	9509	870	41946	1254
Hollow Knight_3.jpg	57	82	109	211.15	0.48	0	0.33	0.31	0	0	0	0	252	0	0	0	11592	2527	42955	245
Hollow Knight_4.jpg	68	63	82	255.79	0.23	0	0.28	0.13	0	0	0	0	0	0	0	0	16792	3442	42409	791
Hollow Knight_5.jpg	71	41	53	336	0.42	0	0.22	0.27	531	0	0	0	0	0	3	0	20928	1447	42617	583
Hollow Knight_6.jpg	121	125	133	220	0.09	1	0.5	0.05	0	0	0	0	0	0	0	0	7719	7160	33461	9739
Hollowbody.jpg	76	72	69	25.71	0.09	0	0.28	0.05	1	0	0	0	0	0	0	0	15644	1134	23869	19331
Horizon Forbidden West.jpg	104	156	173	194.78	0.4	1	0.54	0.3	22	1	0	0	97	0	3	0	289	3835	42535	665
Horizon Zero Dawn.jpg	97	122	128	191.61	0.24	1	0.44	0.14	0	0	0	367	0	0	1	0	5397	3405	39314	3886
Hot Wheels Unleashed.jpg	91	60	59	1.87	0.35	0	0.29	0.21	1260	0	7	954	0	0	2023	0	12870	474	43003	197
Hotline Miami 2 - Wrong Number.jpg	128	72	47	18.52	0.63	1	0.34	0.46	3000	0	0	597	2	0	3558	0	9029	36	43144	56
Hotline Miami.jpg	83	61	65	349.09	0.27	0	0.28	0.15	139	0	0	1	43	74	80	0	15700	1033	42540	660
Hotshot Racing.jpg	108	139	143	186.86	0.24	1	0.49	0.14	429	0	0	36	1310	0	2322	0	1594	1908	37562	5638
Hue.jpg	50	44	45	350	0.12	0	0.18	0.06	611	2	856	494	0	6	767	8	32684	2787	42379	821
Humanity.jpg	76	86	105	219.31	0.28	0	0.35	0.16	0	0	0	0	0	0	0	0	10725	1906	40833	2367
Hunt the Night.jpg	110	89	93	348.57	0.19	0	0.39	0.11	358	0	0	0	0	0	11	0	11578	6761	40722	2478
Huntdown.jpg	78	94	113	212.57	0.31	0	0.37	0.18	1	0	0	0	0	0	5	0	8452	2021	42211	989
HunterX.jpg	140	31	167	288.09	0.81	1	0.39	0.69	311	0	0	0	0	8616	41	601	1939	632	43184	16
Hybrid Heaven.jpg	47	48	102	238.91	0.54	0	0.29	0.37	0	0	3031	0	6	0	0	4	16340	2358	43160	40
Hydro Thunder.jpg	142	153	146	141.82	0.07	1	0.58	0.05	121	0	0	0	11	0	765	0	8118	13758	42662	538
Hylics 2.jpg	25	21	13	40	0.48	0	0.07	0.32	8	0	0	913	0	0	17	0	36949	570	43026	174
Hyper Light Drifter.jpg	92	69	117	268.75	0.41	0	0.36	0.26	636	0	0	0	4376	1786	40	424	6288	4	43121	79
Hypnospace Outlaw.jpg	166	155	124	44.29	0.25	1	0.57	0.19	75	0	1	507	0	0	385	1	1282	892	42662	538
Hyrule Warriors - Age of Calamity.jpg	128	86	67	18.69	0.48	1	0.38	0.31	790	0	0	28	34	0	604	0	3277	800	42746	454
Hyrule Warriors - Definitive Edition.jpg	171	155	146	21.6	0.15	1	0.62	0.13	381	0	0	206	8	4	426	5	1169	11519	41751	1449
I Am Dead.jpg	152	135	138	349.41	0.11	1	0.56	0.08	0	0	0	509	0	0	612	0	123	3920	38732	4468
I am Setsuna.jpg	228	226	215	50.77	0.06	1	0.87	0.19	7	0	0	1	0	0	176	0	395	29589	42585	615
I-Ninja.jpg	73	75	68	77.14	0.09	0	0.28	0.05	756	0	0	476	0	0	1159	0	12300	812	42661	539
I.Q. Intelligent Qube.jpg	13	14	15	210	0.13	0	0.05	0.07	0	0	0	0	0	0	0	0	40089	1542	42060	1140
Ibb & Obb.jpg	181	210	221	196.5	0.18	1	0.79	0.37	128	12	0	0	4677	0	0	0	245	24736	43082	118
Icewind Dale II.jpg	35	42	41	171.43	0.17	0	0.15	0.09	0	0	0	0	0	0	154	0	34199	249	42190	1010
Icewind Dale.jpg	171	173	169	90	0.02	1	0.67	0.02	0	0	0	0	8	0	0	0	1933	14899	26015	17185
ICEY.jpg	152	166	180	210	0.16	1	0.65	0.16	0	0	0	0	646	0	0	0	3459	19639	41446	1754
ICO.jpg	124	122	90	56.47	0.27	0	0.42	0.16	0	0	0	2205	0	0	48	0	9764	4028	42067	1133
Iconoclasts.jpg	179	89	58	15.37	0.68	1	0.46	0.51	1451	0	0	23	0	0	5758	0	50	2655	43196	4
If Found.jpg	119	94	205	253.51	0.54	1	0.59	0.53	0	0	4994	0	0	52	0	0	0	7370	43193	7
Ikaruga.jpg	151	145	121	48	0.2	1	0.53	0.13	36	0	0	1	0	0	350	0	3533	5897	41600	1600
IMMORTALITY.jpg	109	78	59	22.8	0.46	0	0.33	0.3	230	0	0	0	0	0	244	0	15058	983	42595	605
Immortals Fenyx Rising.jpg	141	148	147	171.43	0.05	1	0.57	0.03	51	0	1	1	95	0	124	0	3042	7966	40546	2654
Imp of the Sun.jpg	139	120	135	312.63	0.14	1	0.51	0.08	75	0	0	814	0	0	1435	8	182	1844	42995	205
In Sound Mind.jpg	130	83	103	334.47	0.36	1	0.42	0.22	765	0	27	2	0	50	291	15	7568	2917	43152	48
Indigo Prophecy.jpg	147	149	154	222.86	0.05	1	0.59	0.03	0	0	0	0	0	0	0	0	10621	20202	41513	1687
Indika.jpg	60	50	23	43.78	0.62	0	0.16	0.45	0	0	0	698	0	0	5557	0	29453	0	38450	4750
Indivisible.jpg	103	131	149	203.48	0.31	1	0.49	0.18	85	0	0	0	3	0	0	0	157	1205	41926	1274
Inertial Drift.jpg	108	53	85	325.09	0.51	0	0.32	0.34	1480	0	0	0	0	0	0	0	1237	920	43200	0
Infamous - Festival of Blood.jpg	142	134	134	0	0.06	1	0.54	0.03	33	0	0	0	0	0	0	0	14997	20212	41394	1806
Infamous - Second Son.jpg	90	68	51	26.15	0.43	0	0.28	0.28	50	0	0	22	0	0	2808	0	19883	3912	40367	2833
Infamous 2.jpg	91	84	103	262.11	0.18	0	0.37	0.1	0	0	329	0	3	0	0	2	13807	5481	41361	1839
inFAMOUS First Light.jpg	144	117	123	346.67	0.19	1	0.51	0.11	163	0	0	7	0	73	189	0	9099	12525	37164	6036
Infamous.jpg	92	83	72	33	0.22	0	0.32	0.12	0	0	0	2	0	0	63	0	14173	2688	40124	3076
Infected Shelter.jpg	109	91	72	30.81	0.34	0	0.35	0.2	1679	0	0	471	0	0	2621	0	7206	3598	42163	1037
Infinite Space.jpg	66	81	108	218.57	0.39	0	0.34	0.24	0	3	22	0	38	2	0	37	16513	2784	42822	378
Injustice - Gods Among Us.jpg	59	62	59	120	0.05	0	0.24	0.02	3	0	0	0	0	0	0	0	24747	1654	38018	5182
Injustice 2.jpg	49	44	32	42.35	0.35	0	0.16	0.21	0	0	0	0	0	0	13	0	29975	60	42618	582
Inkbound.jpg	76	54	69	319.09	0.29	0	0.25	0.17	46	7	104	315	0	17	426	35	16027	253	42815	385
Inked.jpg	173	172	201	242.07	0.14	1	0.73	0.21	0	0	3	0	0	0	0	0	10	23151	42822	378
INMOST.jpg	91	140	136	175.1	0.35	1	0.45	0.21	0	0	0	0	0	0	0	0	1079	2694	43197	3
Inscryption.jpg	21	19	22	280	0.14	0	0.08	0.07	0	0	0	0	0	0	131	0	36930	0	43191	9
Insect Swarm.jpg	116	53	60	353.33	0.54	0	0.33	0.37	40	0	0	0	0	0	0	0	0	2176	43200	0
Inside.jpg	28	23	29	290	0.21	0	0.1	0.12	0	0	0	0	0	0	0	0	32924	0	43143	57
Insurmountable.jpg	136	165	195	210.51	0.3	1	0.65	0.33	0	0	0	0	0	0	0	0	404	1227	42653	547
International Superstar Soccer 2000.jpg	93	71	62	17.42	0.33	0	0.3	0.2	1648	0	0	191	0	0	1179	0	16504	2148	40649	2551
Into the Breach.jpg	66	54	89	260.57	0.39	0	0.28	0.24	0	0	0	0	0	0	0	0	8381	448	43123	77
Intravenous 2.jpg	48	30	46	306.67	0.38	0	0.15	0.23	920	0	0	0	0	0	0	1	27244	0	43111	89
Intravenous.jpg	69	63	66	330	0.09	0	0.26	0.05	818	0	0	0	0	0	0	0	18804	10	41629	1571
Invector - Rhythm Galaxy.jpg	69	63	109	247.83	0.42	0	0.34	0.27	0	0	2	0	1	0	0	5	12178	1052	43194	6
Invisible. Inc.jpg	67	85	89	190.91	0.25	0	0.31	0.14	0	0	0	2	130	0	4	0	13153	2108	42680	520
Iris.Fall.jpg	37	37	36	60	0.03	0	0.14	0.01	0	0	0	0	0	0	0	0	32778	1120	35197	8003
Iron Danger.jpg	138	66	48	12	0.65	1	0.36	0.48	5576	0	0	0	0	0	3206	0	631	165	43024	176
Islets.jpg	87	148	140	172.13	0.41	1	0.46	0.26	7	0	0	0	739	0	4	0	4612	1722	42294	906
It Takes Two.jpg	175	145	106	33.91	0.39	1	0.55	0.3	124	0	0	696	0	0	2534	0	3528	2550	41658	1542
Ittle Dew 2.jpg	120	155	143	159.43	0.23	1	0.54	0.15	296	2	0	176	254	0	1175	0	561	2194	42828	372
Ittle Dew.jpg	127	159	177	201.6	0.28	1	0.6	0.24	21	0	0	12	0	1	201	0	3256	2125	43022	178
J.U.L.I.A Among the Stars.jpg	86	93	94	187.5	0.09	0	0.35	0.04	0	0	0	0	0	0	0	0	10456	1833	40103	3097
Jack Move.jpg	72	125	111	164.15	0.42	0	0.39	0.27	24	0	80	26	76	0	8	0	2907	1821	42816	384
Jackie Chan Stuntmaster.jpg	129	111	115	346.67	0.14	1	0.47	0.07	1116	0	0	0	0	0	255	2	13516	13309	40946	2254
Jade Cocoon - Story of the Tamamayu.jpg	75	64	58	21.18	0.23	0	0.26	0.13	163	0	0	142	0	0	679	0	23307	1307	39879	3321
Jade Cocoon 2.jpg	68	61	67	308.57	0.1	0	0.25	0.05	459	0	0	926	0	0	1718	0	18645	968	43130	70
Jade Empire.jpg	122	107	112	340	0.12	0	0.45	0.07	91	0	0	11	0	0	62	0	3683	2840	41799	1401
Jagged Alliance 3.jpg	178	131	126	5.77	0.29	1	0.6	0.25	397	0	0	316	0	0	778	883	99	5386	42681	519
Jak 3.jpg	121	90	45	35.53	0.63	0	0.33	0.46	909	0	0	132	12	0	3347	0	11022	594	43174	26
Jak and Daxter - The Lost Frontier.jpg	128	124	115	41.54	0.1	1	0.48	0.05	916	6	250	964	146	0	1487	0	3128	2465	41910	1290
Jak and Daxter - The Precursor Legacy.jpg	123	104	70	38.49	0.43	0	0.38	0.27	183	0	0	510	4	0	667	0	2226	573	41841	1359
Jak II.jpg	56	82	95	200	0.41	0	0.3	0.26	752	0	5	203	0	0	1240	0	5092	139	42555	645
Jak X - Combat Racing.jpg	110	86	80	12	0.27	0	0.37	0.16	171	0	0	629	0	0	1331	0	6054	806	42377	823
Jamestown+.jpg	150	127	136	336.52	0.15	1	0.54	0.1	137	0	0	12	6	0	127	0	5576	7101	42755	445
Jeanne D'arc.jpg	156	123	111	16	0.29	1	0.52	0.19	182	0	0	208	0	0	2529	14	4854	6270	42600	600
Jet Force Gemini.jpg	23	26	36	226.15	0.36	0	0.12	0.22	5	0	344	2	19	0	20	0	33243	782	42109	1091
Jet Lancer.jpg	114	143	197	219.04	0.42	1	0.61	0.42	728	0	3918	405	654	0	653	0	39	7029	43071	129
Jet Li - Rise to Honor.jpg	65	44	20	32	0.69	0	0.17	0.53	2	0	0	30	0	0	740	0	23239	557	42860	340
Jitsu Squad.jpg	127	152	158	191.61	0.2	1	0.56	0.14	467	1	0	154	360	0	652	0	2680	6081	41225	1975
John Wick Hex.jpg	43	52	99	230.36	0.57	0	0.28	0.39	0	0	40	0	45	0	0	13	10435	2182	43110	90
Jotun.jpg	149	171	194	210.67	0.23	1	0.67	0.27	0	0	0	0	0	0	0	0	11	12324	43053	147
Journey.jpg	217	179	126	34.95	0.42	1	0.67	0.54	0	0	0	0	0	0	4738	0	0	2507	43200	0
Judgment.jpg	97	93	98	288	0.05	0	0.37	0.03	0	0	0	0	0	0	0	0	11081	2903	38511	4689
Jusant.jpg	185	160	195	282.86	0.18	1	0.7	0.23	18	0	0	38	0	0	52	3	137	9459	43192	8
Just a to the Moon Series Beach Episode.jpg	178	157	151	13.33	0.15	1	0.65	0.15	0	0	0	5	0	0	1	0	20	667	43005	195
Justice Sucks.jpg	162	112	106	6.43	0.35	1	0.53	0.23	4224	0	0	751	783	0	439	4	851	2914	43018	182
Kartia - The Word of Fate.jpg	81	111	175	220.85	0.54	1	0.5	0.37	351	0	3658	54	34	0	138	0	3090	5824	43165	35
Katamari Forever.jpg	112	117	103	81.43	0.12	0	0.43	0.06	402	0	46	4113	0	0	211	2	3264	2965	42826	374
Katana Zero.jpg	75	84	127	229.62	0.41	0	0.4	0.26	25	0	727	20	3188	40	349	287	12408	2911	43060	140
Kathy Rain.jpg	30	59	59	180	0.49	0	0.17	0.33	0	0	0	0	0	0	0	0	24628	2483	41208	1992
Kaze and the Wild Masks.jpg	123	110	122	304.62	0.11	0	0.46	0.06	622	0	15	171	0	0	566	4	2781	4442	42746	454
Keep Talking and Nobody Explodes.jpg	41	39	38	20	0.07	0	0.15	0.04	1	0	0	0	0	0	0	0	38619	2308	41176	2024
