Index,Title,RED,GREEN,BLUE,CLUSTERS,HUE,SATURATION,VALUE,HUE,LUMO,SATURATION 2
617,Edge of Eternity,132.59,141.62,142.49,9.9,0.51,0.07,142.49,0.51,138,-0.04
221,Bladed Fury,66.97,83.33,84.11,17.14,0.51,0.20,84.11,0.51,76,-0.12
729,Final Fantasy VII Remake,155.16,171.54,173.10,17.94,0.51,0.10,173.10,0.51,164,-0.05
549,Dorfromantik,139.04,160.95,161.90,22.86,0.51,0.14,161.90,0.51,150,-0.08
327,Chained Echoes,107.39,128.77,130.72,23.33,0.51,0.18,130.72,0.51,119,-0.10
2149,The Escapists,54.54,80.55,82.47,27.93,0.51,0.34,82.47,0.51,69,-0.21
1054,Key of Heaven,105.74,135.51,138.30,32.56,0.51,0.24,138.30,0.51,122,-0.13
1389,New Super Mario Bros. U,100.79,135.45,138.70,37.91,0.51,0.27,138.70,0.51,120,-0.16
2445,VVVVVV,31.53,68.10,70.58,39.05,0.51,0.55,70.58,0.51,51,-0.39
26,ABRISS - build to destroy,43.99,82.75,85.59,41.6,0.51,0.49,85.59,0.51,65,-0.33
1451,Omensight,47.37,122.31,126.41,79.04,0.51,0.63,126.41,0.51,87,-0.46
2062,Syphon Filter - Dark Mirror,102.78,106.38,106.79,4.01,0.52,0.04,106.79,0.52,105,-0.02
1158,Lufia - Curse of the Sinistrals,125.39,131.36,132.22,6.83,0.52,0.05,132.22,0.52,129,-0.03
139,Astrologaster,66.79,74.96,75.82,9.03,0.52,0.12,75.82,0.52,71,-0.06
1351,Myst,105.22,114.15,115.35,10.13,0.52,0.09,115.35,0.52,110,-0.05
639,Epic Chef,124.53,134.27,135.30,10.77,0.52,0.08,135.30,0.52,130,-0.04
766,Forgotton Anne,61.06,79.01,81.00,19.94,0.52,0.25,81.00,0.52,71,-0.14
1355,Nanotale Typing Chronicles,89.13,108.68,110.81,21.68,0.52,0.20,110.81,0.52,100,-0.11
715,Final Fantasy III_2,134.45,153.71,156.54,22.09,0.52,0.14,156.54,0.52,146,-0.08
801,Gerda - A Flame in Winter,84.21,105.48,108.15,23.94,0.52,0.22,108.15,0.52,96,-0.13
207,BIOMUTANT,94.27,118.65,121.94,27.67,0.52,0.23,121.94,0.52,108,-0.13
1390,New Super Mario Bros.,101.78,127.30,131.41,29.63,0.52,0.23,131.41,0.52,117,-0.13
959,Hotshot Racing,101.69,130.64,134.49,32.8,0.52,0.24,134.49,0.52,118,-0.14
2030,Super Mario Galaxy 2,93.98,125.27,130.20,36.22,0.52,0.28,130.20,0.52,112,-0.16
1174,Macrotis - A Mother's Journey,50.78,89.04,93.17,42.39,0.52,0.45,93.17,0.52,72,-0.30
438,Darksiders II,103.06,107.90,108.96,5.9,0.53,0.05,108.96,0.53,106,-0.03
40,After Us,60.97,66.45,67.47,6.5,0.53,0.10,67.47,0.53,64,-0.05
511,Disaster Report 4 - Summer Memories,127.51,133.20,134.69,7.18,0.53,0.05,134.69,0.53,131,-0.03
2144,The Darkness,41.01,47.18,48.34,7.33,0.53,0.15,48.34,0.53,45,-0.08
117,Ashen,122.26,128.47,129.88,7.62,0.53,0.06,129.88,0.53,126,-0.03
1918,Sonic Rush Adventure,124.91,132.32,133.97,9.06,0.53,0.07,133.97,0.53,129,-0.04
708,Final Fantasy - The 4 Heroes of Light,121.43,132.32,134.98,13.55,0.53,0.10,134.98,0.53,128,-0.05
2269,They Are Billions,24.77,38.00,40.60,15.83,0.53,0.39,40.60,0.53,33,-0.25
2237,The Sinking City,63.48,79.36,83.24,19.76,0.53,0.24,83.24,0.53,73,-0.14
211,Biped,117.48,133.93,137.34,19.86,0.53,0.14,137.34,0.53,127,-0.08
1013,Invisible. Inc,63.60,80.35,84.17,20.57,0.53,0.24,84.17,0.53,74,-0.14
1051,Kena - Bridge of Spirits,73.05,90.23,94.33,21.28,0.53,0.23,94.33,0.53,84,-0.13
1991,Storyteller,101.84,119.71,123.76,21.92,0.53,0.18,123.76,0.53,113,-0.10
1793,Secret Agent Clank,127.61,146.87,150.77,23.16,0.53,0.15,150.77,0.53,139,-0.08
1562,Pokemon Sword Shield,138.68,158.86,163.21,24.53,0.53,0.15,163.21,0.53,151,-0.08
1621,Pummel Party,51.44,71.51,76.47,25.03,0.53,0.33,76.47,0.53,64,-0.20
635,Endless Space 2,54.09,77.63,83.40,29.31,0.53,0.35,83.40,0.53,69,-0.22
632,ENCODYA,40.94,67.59,73.10,32.16,0.53,0.44,73.10,0.53,57,-0.29
2137,The Cave,64.39,90.48,96.81,32.42,0.53,0.33,96.81,0.53,81,-0.20
2536,Xenoblade Chronicles,91.55,121.48,128.17,36.62,0.53,0.29,128.17,0.53,110,-0.17
476,Deepening Fire,57.71,90.19,97.28,39.57,0.53,0.41,97.28,0.53,77,-0.26
1239,Mayhem Brawler,86.56,118.54,126.96,40.4,0.53,0.32,126.96,0.53,107,-0.19
673,Fallen Leaf,118.36,151.28,159.19,40.83,0.53,0.26,159.19,0.53,139,-0.15
623,El Shaddai - Ascension of the Metatron,139.71,174.48,181.14,41.43,0.53,0.23,181.14,0.53,160,-0.13
303,Carto,113.10,156.37,166.02,52.92,0.53,0.32,166.02,0.53,140,-0.19
84,Another Crabs Treasure,83.13,160.45,174.86,91.73,0.53,0.52,174.86,0.53,129,-0.36
91,Aquaria,56.64,160.91,180.40,123.76,0.53,0.69,180.40,0.53,119,-0.53
341,Chillquarium,44.90,160.33,186.53,141.63,0.53,0.76,186.53,0.53,116,-0.62
2274,Thomas was Alone,45.90,47.13,47.50,1.6,0.54,0.03,47.50,0.54,47,-0.02
1896,Sniper Elite III,129.32,130.99,131.58,2.26,0.54,0.02,131.58,0.54,130,-0.01
605,Dust An Elysian Tail,74.01,77.04,78.04,4.03,0.54,0.05,78.04,0.54,76,-0.03
1462,OneShot,200.24,204.36,205.86,5.62,0.54,0.03,205.86,0.54,203,-0.01
66,Alpha Protocol,168.17,174.17,175.99,7.82,0.54,0.04,175.99,0.54,172,-0.02
1020,J.U.L.I.A Among the Stars,80.67,87.00,88.95,8.28,0.54,0.09,88.95,0.54,85,-0.05
122,Assassin's Creed - Revelations,76.94,84.35,86.69,9.75,0.54,0.11,86.69,0.54,82,-0.06
279,Brutal Legend,75.07,84.07,86.69,11.62,0.54,0.13,86.69,0.54,81,-0.07
25,Abandon Ship,52.57,62.31,65.80,13.23,0.54,0.20,65.80,0.54,59,-0.11
271,Bright Memory - Infinite,120.35,131.36,134.45,14.1,0.54,0.10,134.45,0.54,127,-0.06
2387,UnderMine,75.89,87.15,90.40,14.51,0.54,0.16,90.40,0.54,83,-0.09
791,Gamedec,42.58,60.10,66.13,23.55,0.54,0.36,66.13,0.54,54,-0.22
1566,Pokémon Black and White 2,82.06,101.22,106.48,24.42,0.54,0.23,106.48,0.54,94,-0.13
2184,The Legend of Heroes Trails from Zero,142.79,163.09,168.67,25.88,0.54,0.15,168.67,0.54,156,-0.08
1037,Jitsu Squad,120.02,142.54,148.78,28.76,0.54,0.19,148.78,0.54,134,-0.11
642,Eternal Darkness Sanity’s Requiem,37.13,59.49,66.06,28.93,0.54,0.44,66.06,0.54,52,-0.29
955,Horizon Zero Dawn,91.07,114.54,120.89,29.82,0.54,0.25,120.89,0.54,106,-0.14
1333,Mosaic,177.86,200.46,207.78,29.92,0.54,0.14,207.78,0.54,193,-0.08
1831,Shattered - Tale of the Forgotten King,47.59,71.31,78.41,30.82,0.54,0.39,78.41,0.54,63,-0.25
895,Halo Wars,44.25,66.95,75.24,30.99,0.54,0.41,75.24,0.54,60,-0.26
433,Dark Souls,79.46,104.06,111.04,31.58,0.54,0.28,111.04,0.54,95,-0.17
2192,The Legend of Zelda - Skyward Sword HD,124.82,153.74,162.46,37.64,0.54,0.23,162.46,0.54,144,-0.13
1076,Kirby 64 - The Crystal Shards,127.30,159.37,169.06,41.76,0.54,0.25,169.06,0.54,148,-0.14
1848,Ship of Fools,20.20,51.93,62.10,41.9,0.54,0.67,62.10,0.54,41,-0.52
900,Hard West 2,57.79,91.49,100.63,42.84,0.54,0.43,100.63,0.54,79,-0.27
2319,TopSpin 2k25,127.10,161.39,170.81,43.71,0.54,0.26,170.81,0.54,149,-0.15
2177,The Last Hero of Nostalgaia,38.38,73.79,86.60,48.22,0.54,0.56,86.60,0.54,62,-0.39
1268,Metamorphosis,46.18,82.71,94.78,48.6,0.54,0.51,94.78,0.54,70,-0.35
301,Caravan SandWitch,123.21,163.33,176.20,52.99,0.54,0.30,176.20,0.54,150,-0.18
381,Coromon,88.82,129.02,143.15,54.33,0.54,0.38,143.15,0.54,116,-0.24
2208,The Marvellous Miss Take,57.65,99.61,112.47,54.82,0.54,0.49,112.47,0.54,85,-0.33
915,Haven,100.40,145.50,160.56,60.16,0.54,0.37,160.56,0.54,130,-0.23
759,Flower,61.29,108.00,122.62,61.33,0.54,0.50,122.62,0.54,92,-0.34
1053,Kentucky Route Zero,35.56,82.92,97.30,61.74,0.54,0.63,97.30,0.54,66,-0.47
954,Horizon Forbidden West,98.33,146.84,162.43,64.1,0.54,0.39,162.43,0.54,130,-0.25
140,ASTRONEER,88.13,137.16,153.32,65.19,0.54,0.43,153.32,0.54,121,-0.27
2065,Syphon Filter 2,33.41,86.52,100.86,67.45,0.54,0.67,100.86,0.54,67,-0.51
1835,Shin Chan - Me and the Professor on Summer Vacation,85.29,140.96,160.17,74.88,0.54,0.47,160.17,0.54,123,-0.31
1508,Patapon 3,97.03,168.22,187.75,90.72,0.54,0.48,187.75,0.54,142,-0.32
1789,Sea of Solitude,21.40,124.62,160.99,139.59,0.54,0.87,160.99,0.54,91,-0.77
1090,Labyrinth City Pierre - The Maze Detective,98.91,100.78,101.55,2.64,0.55,0.03,101.55,0.55,100,-0.01
414,Crypt Custodian,152.55,157.52,159.78,7.23,0.55,0.05,159.78,0.55,156,-0.02
2174,The Last Faith,57.40,63.55,66.52,9.12,0.55,0.14,66.52,0.55,62,-0.07
74,Amnesia The Dark Descent,57.56,64.87,68.44,10.88,0.55,0.16,68.44,0.55,63,-0.09
275,Broken Pieces,106.40,115.02,118.65,12.25,0.55,0.10,118.65,0.55,113,-0.05
1742,Ronin,72.32,81.23,85.41,13.09,0.55,0.15,85.41,0.55,79,-0.08
2219,The Pale Beyond,62.36,72.60,76.85,14.49,0.55,0.19,76.85,0.55,70,-0.11
1000,Injustice 2,23.56,35.63,40.31,16.75,0.55,0.42,40.31,0.55,32,-0.27
1291,Mini Motorways,180.23,193.11,198.23,18,0.55,0.09,198.23,0.55,189,-0.05
1984,Stela,127.03,140.32,146.17,19.14,0.55,0.13,146.17,0.55,137,-0.07
527,Divine Divinity,52.98,67.08,73.03,20.05,0.55,0.27,73.03,0.55,63,-0.16
128,Assassin's Creed Rogue,118.00,134.20,140.64,22.64,0.55,0.16,140.64,0.55,129,-0.09
826,God of War 2018,75.98,92.32,99.62,23.64,0.55,0.24,99.62,0.55,88,-0.14
464,Death in the Water 2,35.84,53.26,60.33,24.49,0.55,0.41,60.33,0.55,48,-0.26
14,A Highland Song,83.90,100.66,108.50,24.6,0.55,0.23,108.50,0.55,96,-0.13
2329,Totally Accurate Battle Simulator,133.25,152.63,161.80,28.55,0.55,0.18,161.80,0.55,148,-0.10
2003,Styx - Shards of Darkness,47.28,67.73,76.70,29.42,0.55,0.38,76.70,0.55,62,-0.24
2024,Super Lucky's Tale,144.29,165.60,176.02,31.73,0.55,0.18,176.02,0.55,160,-0.10
1219,Mark of the Ninja,55.52,80.61,92.12,36.6,0.55,0.40,92.12,0.55,74,-0.25
1209,Mario Party 5,98.86,124.05,135.58,36.72,0.55,0.27,135.58,0.55,117,-0.16
976,Ibb & Obb,170.40,196.97,207.22,36.82,0.55,0.18,207.22,0.55,189,-0.10
1595,Prince of Persia - The Lost Crown,115.30,145.09,156.66,41.36,0.55,0.26,156.66,0.55,136,-0.15
2535,Xenoblade Chronicles 3,96.53,127.04,139.84,43.31,0.55,0.31,139.84,0.55,118,-0.18
1907,Song of the Deep,67.09,99.21,112.00,44.91,0.55,0.40,112.00,0.55,90,-0.25
430,Dark Deity,118.91,149.59,163.96,45.05,0.55,0.27,163.96,0.55,141,-0.16
1445,Ogu and the Secret Forest,108.14,139.08,154.04,45.9,0.55,0.30,154.04,0.55,131,-0.18
2268,They Always Run,66.55,99.17,113.73,47.18,0.55,0.41,113.73,0.55,90,-0.26
407,Crisis Core - Final Fantasy VII,92.61,125.91,140.23,47.62,0.55,0.34,140.23,0.55,116,-0.21
378,CONVERGENCE A League of Legends Story,80.74,114.41,128.94,48.2,0.55,0.37,128.94,0.55,105,-0.23
1487,Pacific Drive,44.64,81.94,95.74,51.1,0.55,0.53,95.74,0.55,70,-0.37
726,Final Fantasy VII - Crisis Core Reunion,102.78,141.89,158.59,55.81,0.55,0.35,158.59,0.55,131,-0.22
283,Bully,37.96,89.52,114.30,76.34,0.55,0.67,114.30,0.55,76,-0.51
1723,Risk of Rain 2,90.94,151.41,174.36,83.42,0.55,0.48,174.36,0.55,133,-0.32
1790,Sea of Stars,84.20,143.04,168.25,84.05,0.55,0.50,168.25,0.55,126,-0.34
103,Armored Core - Project Phantasma,41.44,42.05,42.41,0.97,0.56,0.02,42.41,0.56,42,-0.01
975,I.Q. Intelligent Qube,12.88,13.62,14.08,1.2,0.56,0.09,14.08,0.56,13,-0.05
524,Dissidia 012 Final Fantasy,89.62,91.84,93.00,3.38,0.56,0.04,93.00,0.56,91,-0.02
243,Blue Dragon Plus,193.61,197.93,200.33,6.72,0.56,0.03,200.33,0.56,197,-0.02
2180,The Last Remnant,63.29,69.38,73.02,9.73,0.56,0.13,73.02,0.56,68,-0.07
731,Final Fantasy VII,180.38,186.48,190.26,9.88,0.56,0.05,190.26,0.56,185,-0.03
753,Fire Emblem Warriors,131.44,139.41,143.88,12.44,0.56,0.09,143.88,0.56,138,-0.05
1868,Sir You are Being Hunted,67.89,75.58,80.43,12.54,0.56,0.16,80.43,0.56,74,-0.09
1776,Sand Land,99.76,108.88,114.49,14.73,0.56,0.13,114.49,0.56,107,-0.07
1370,Necrobarista,61.83,70.99,76.59,14.76,0.56,0.19,76.59,0.56,69,-0.11
865,Griefhelm,150.39,162.24,169.57,19.18,0.56,0.11,169.57,0.56,160,-0.06
2242,The Surge 2,154.50,166.54,174.18,19.68,0.56,0.11,174.18,0.56,164,-0.06
231,BloodBorne,76.75,89.00,96.50,19.75,0.56,0.20,96.50,0.56,87,-0.12
2531,XCOM 2,39.61,53.79,61.52,21.91,0.56,0.36,61.52,0.56,51,-0.22
654,Ever Oasis,132.41,146.77,154.88,22.47,0.56,0.15,154.88,0.56,144,-0.08
1569,Pokémon Diamond and Pearl,72.64,88.83,98.35,25.71,0.56,0.26,98.35,0.56,86,-0.15
1483,OXENFREE II Lost Signals,70.19,88.65,98.34,28.15,0.56,0.29,98.34,0.56,84,-0.17
1121,Lightning Returns - Final Fantasy XIII,41.29,59.30,69.65,28.36,0.56,0.41,69.65,0.56,55,-0.26
892,Halo 4,78.56,97.45,107.01,28.45,0.56,0.27,107.01,0.56,93,-0.15
1030,Jak II,53.31,76.99,89.86,36.55,0.56,0.41,89.86,0.56,72,-0.26
1582,Portal 2,87.85,113.68,126.45,38.6,0.56,0.31,126.45,0.56,107,-0.18
1915,Sonic Frontiers,119.34,143.80,158.11,38.77,0.56,0.25,158.11,0.56,139,-0.14
1735,Rocket League,99.33,125.49,139.32,39.99,0.56,0.29,139.32,0.56,119,-0.17
2500,Windjammers 2,135.79,162.56,176.02,40.23,0.56,0.23,176.02,0.56,156,-0.13
1591,Praey for the Gods,122.74,148.78,163.14,40.4,0.56,0.25,163.14,0.56,143,-0.14
309,Castlevania - Legacy of Darkness,62.63,90.83,105.18,42.55,0.56,0.40,105.18,0.56,84,-0.26
1458,One Piece Odyssey,116.40,144.71,159.77,43.37,0.56,0.27,159.77,0.56,138,-0.16
990,Indivisible,96.70,123.40,140.46,43.76,0.56,0.31,140.46,0.56,119,-0.19
1019,Ittle Dew,119.79,149.62,166.51,46.72,0.56,0.28,166.51,0.56,143,-0.16
2534,Xenoblade Chronicles 2,91.45,125.65,147.08,55.63,0.56,0.38,147.08,0.56,119,-0.24
1980,SteamWorld Heist II,88.74,125.95,146.84,58.1,0.56,0.40,146.84,0.56,118,-0.25
2040,Super Paper Mario,110.41,168.62,198.78,88.37,0.56,0.44,198.78,0.56,155,-0.29
2530,XCOM - Enemy Unknown,26.34,86.65,118.07,91.73,0.56,0.78,118.07,0.56,72,-0.64
28,Abzu,54.86,118.60,158.98,104.12,0.56,0.65,158.98,0.56,107,-0.49
2235,The Shattering,188.29,188.53,188.71,0.42,0.57,0.00,188.71,0.57,189,0.00
712,Final Fantasy Explorers,205.74,211.05,214.59,8.85,0.57,0.04,214.59,0.57,210,-0.02
1956,Star Fox 64,61.89,67.48,71.31,9.42,0.57,0.13,71.31,0.57,67,-0.07
1467,Oni,119.25,124.67,128.91,9.66,0.57,0.07,128.91,0.57,124,-0.04
517,Dishonored 2,41.92,48.18,53.20,11.28,0.57,0.21,53.20,0.57,48,-0.12
1686,Resident Evil 2 - Remake,88.52,95.92,100.75,12.23,0.57,0.12,100.75,0.57,95,-0.07
889,Halo - Combat Evolved,118.73,126.06,131.73,13,0.57,0.10,131.73,0.57,125,-0.05
1904,Song of Horror,115.28,124.03,130.01,14.73,0.57,0.11,130.01,0.57,123,-0.06
2288,Timesplitters - Future Perfect,86.22,95.39,101.49,15.27,0.57,0.15,101.49,0.57,94,-0.08
950,Hob,86.02,96.03,102.95,16.93,0.57,0.16,102.95,0.57,94,-0.09
740,Final Fantasy XV,73.83,84.03,92.28,18.45,0.57,0.20,92.28,0.57,83,-0.11
1679,Redneck Ed Astro Monsters Show,106.15,117.85,126.41,20.26,0.57,0.16,126.41,0.57,116,-0.09
666,F-Zero X,57.70,69.43,78.00,20.3,0.57,0.26,78.00,0.57,68,-0.15
463,Death by Degrees,86.95,99.33,108.72,21.77,0.57,0.20,108.72,0.57,98,-0.11
1830,Shantae and the Seven Sirens,77.20,89.85,99.57,22.37,0.57,0.22,99.57,0.57,88,-0.13
1585,Portal,67.69,81.53,91.90,24.21,0.57,0.26,91.90,0.57,80,-0.15
1145,Lords of Xulima,20.42,35.27,45.91,25.49,0.57,0.56,45.91,0.57,33,-0.40
893,Halo Infinite,80.20,95.85,105.88,25.68,0.57,0.24,105.88,0.57,93,-0.14
178,Batman Arkham Asylum,68.24,83.38,94.08,25.84,0.57,0.27,94.08,0.57,81,-0.16
1254,Mega Man X7,90.42,107.52,118.75,28.33,0.57,0.24,118.75,0.57,105,-0.14
2183,The Legend of Heroes - Trails in the Sky,123.40,140.16,151.92,28.52,0.57,0.19,151.92,0.57,138,-0.10
2091,Team Sonic Racing,118.34,136.98,150.39,32.05,0.57,0.21,150.39,0.57,134,-0.12
132,Assassin's Creed,109.35,130.11,143.45,34.1,0.57,0.24,143.45,0.57,126,-0.14
1616,Psi-Ops The Mindgate Conspiracy,51.96,71.48,86.93,34.97,0.57,0.40,86.93,0.57,69,-0.26
1691,Resident Evil 4,55.59,77.80,95.01,39.42,0.57,0.41,95.01,0.57,75,-0.27
1958,Star Ocean - First Departure,54.01,77.97,94.31,40.3,0.57,0.43,94.31,0.57,74,-0.28
1301,MO -Astray,48.27,73.52,90.25,41.98,0.57,0.47,90.25,0.57,69,-0.31
1154,LostWinds 2 Winter of the Melodias,75.46,101.71,119.41,43.95,0.57,0.37,119.41,0.57,97,-0.23
2090,Taur,18.02,42.43,62.29,44.27,0.57,0.71,62.29,0.57,40,-0.57
214,BIT.TRIP RERUNNER,71.91,98.76,117.58,45.67,0.57,0.39,117.58,0.57,95,-0.24
267,Bravely Second - End Layer,80.90,107.24,126.60,45.7,0.57,0.36,126.60,0.57,104,-0.22
324,Cave Story,114.77,141.67,160.52,45.75,0.57,0.29,160.52,0.57,138,-0.17
2119,Thank Goodness you're Here,151.01,177.72,197.65,46.64,0.57,0.24,197.65,0.57,174,-0.13
1554,Planet Coaster,79.42,108.21,131.05,51.63,0.57,0.39,131.05,0.57,105,-0.25
695,FEZ,85.80,116.78,137.67,51.87,0.57,0.38,137.67,0.57,112,-0.23
1879,Sky Force Reloaded,103.17,136.45,159.77,56.6,0.57,0.35,159.77,0.57,131,-0.22
643,Eternal Hope,10.63,46.23,70.66,60.03,0.57,0.85,70.66,0.57,41,-0.76
1612,Pronty,26.18,59.92,86.29,60.11,0.57,0.70,86.29,0.57,56,-0.54
157,Baldur's Gate - Dark Alliance II,65.01,98.59,125.94,60.93,0.57,0.48,125.94,0.57,95,-0.32
332,Chasm,98.97,137.64,166.56,67.59,0.57,0.41,166.56,0.57,133,-0.26
1133,Little Nightmares II,81.35,122.05,150.77,69.42,0.57,0.46,150.77,0.57,116,-0.30
1377,Neon White,79.84,126.84,164.91,85.07,0.57,0.52,164.91,0.57,122,-0.35
653,Evan's Remains,95.57,145.30,181.53,85.96,0.57,0.47,181.53,0.57,139,-0.31
1880,Sky Rogue,95.91,148.45,186.32,90.41,0.57,0.49,186.32,0.57,141,-0.32
1248,Mega Man 8,103.21,156.70,195.53,92.32,0.57,0.47,195.53,0.57,149,-0.31
693,Fell Seal Arbiters Mark,113.53,114.72,115.81,2.28,0.58,0.02,115.81,0.58,115,-0.01
1280,Middle-Earth - Shadow of Mordor,77.79,80.87,83.93,6.14,0.58,0.07,83.93,0.58,81,-0.04
1326,Mortal Kombat 1,171.47,174.87,178.40,6.93,0.58,0.04,178.40,0.58,175,-0.02
1696,Resident Evil Village,52.21,55.85,59.29,7.08,0.58,0.12,59.29,0.58,56,-0.06
1972,Starcraft II - Legacy of the Void,49.40,54.04,58.20,8.8,0.58,0.15,58.20,0.58,54,-0.08
1257,Metal Gear - Rising Revengeance,96.65,101.59,105.95,9.3,0.58,0.09,105.95,0.58,101,-0.05
380,Core Keeper,56.92,61.63,66.24,9.32,0.58,0.14,66.24,0.58,62,-0.08
1379,Never Alone,62.15,67.20,71.72,9.57,0.58,0.13,71.72,0.58,67,-0.07
2156,The Fall,10.20,16.61,22.68,12.48,0.58,0.55,22.68,0.58,16,-0.40
1584,Portal Revolution,47.85,54.79,61.43,13.58,0.58,0.22,61.43,0.58,55,-0.13
2215,The Night is Grey,32.72,41.21,49.08,16.36,0.58,0.33,49.08,0.58,41,-0.20
2403,Until Dawn,31.20,40.43,48.20,17,0.58,0.35,48.20,0.58,40,-0.22
59,Alan Wake,47.52,56.89,65.06,17.54,0.58,0.27,65.06,0.58,56,-0.16
336,Child of Light,151.77,160.88,169.51,17.74,0.58,0.10,169.51,0.58,161,-0.06
203,Beyond - Two Souls,108.58,118.38,126.68,18.1,0.58,0.14,126.68,0.58,118,-0.08
1245,Meg's Monster,76.30,87.07,96.05,19.75,0.58,0.21,96.05,0.58,86,-0.12
2157,The Forest Quartet,33.12,43.12,53.19,20.07,0.58,0.38,53.19,0.58,43,-0.24
2466,Watch Dogs 2,103.05,114.55,123.96,20.91,0.58,0.17,123.96,0.58,114,-0.09
634,Endless Legend,171.38,182.96,192.57,21.19,0.58,0.11,192.57,0.58,182,-0.06
2382,Uncharted 2 - Among Thieves,77.49,89.93,101.86,24.37,0.58,0.24,101.86,0.58,90,-0.14
979,ICEY,143.06,156.13,168.76,25.7,0.58,0.15,168.76,0.58,156,-0.08
2436,Viewtiful Joe 2,110.34,124.14,138.27,27.93,0.58,0.20,138.27,0.58,124,-0.11
173,Baten Kaitos - Origins,58.34,74.50,90.79,32.45,0.58,0.36,90.79,0.58,75,-0.22
1857,Silent Hill - Shattered Memories,46.02,64.23,80.15,34.13,0.58,0.43,80.15,0.58,63,-0.27
1296,Minoria,62.06,80.30,98.44,36.38,0.58,0.37,98.44,0.58,80,-0.23
1969,Star Wars Battlefront,110.11,129.76,147.68,37.57,0.58,0.25,147.68,0.58,129,-0.15
1570,Pokémon Mystery Dungeon - Blue Rescue Team,76.28,96.30,114.01,37.73,0.58,0.33,114.01,0.58,95,-0.20
781,Front Mission,66.56,86.15,104.56,38,0.58,0.36,104.56,0.58,86,-0.22
2275,Those Games,134.10,155.31,175.03,40.93,0.58,0.23,175.03,0.58,155,-0.13
671,Fabledom,109.43,132.16,151.11,41.68,0.58,0.28,151.11,0.58,130,-0.16
187,Bayonetta 2,96.95,120.97,141.29,44.34,0.58,0.31,141.29,0.58,119,-0.19
1352,N+,95.44,120.30,142.17,46.73,0.58,0.33,142.17,0.58,119,-0.20
1550,Pilotwings 64,93.49,121.76,151.14,57.65,0.58,0.38,151.14,0.58,122,-0.24
2341,Trials of Mana,105.54,138.01,166.19,60.65,0.58,0.36,166.19,0.58,136,-0.22
1558,Plushie from the Sky,124.47,157.31,187.01,62.54,0.58,0.33,187.01,0.58,156,-0.20
1468,Ori and the Blind Forest,44.16,88.11,131.73,87.57,0.58,0.66,131.73,0.58,88,-0.50
166,Banishers Ghosts of New Eden,29.07,30.80,32.95,3.88,0.59,0.12,32.95,0.59,31,-0.06
2147,The Elder Scrolls V - Skyrim,18.66,20.87,23.67,5.01,0.59,0.21,23.67,0.59,21,-0.12
1144,Loot River,58.85,61.24,64.22,5.37,0.59,0.08,64.22,0.59,62,-0.04
2216,The Operator,55.89,58.85,62.53,6.64,0.59,0.11,62.53,0.59,59,-0.06
881,Gunpoint,31.97,35.78,40.21,8.24,0.59,0.20,40.21,0.59,36,-0.12
1338,Murders on the Yangtze River,144.67,149.46,155.58,10.91,0.59,0.07,155.58,0.59,150,-0.04
2029,Super Mario Bros. Wonder,143.24,148.88,154.82,11.58,0.59,0.07,154.82,0.59,149,-0.04
64,Aliens Dark Descent,54.89,61.57,69.16,14.27,0.59,0.21,69.16,0.59,62,-0.12
1753,Rustler,30.99,38.27,46.65,15.66,0.59,0.34,46.65,0.59,39,-0.21
619,Einhander,165.28,172.54,181.20,15.92,0.59,0.09,181.20,0.59,173,-0.05
2421,Vambrace Cold Soul,43.96,51.42,60.09,16.13,0.59,0.27,60.09,0.59,52,-0.16
272,Bright Memory,124.98,132.91,141.43,16.45,0.59,0.12,141.43,0.59,133,-0.06
1397,Nier - Automata,115.19,123.52,132.23,17.04,0.59,0.13,132.23,0.59,124,-0.07
1685,Resident Evil - Revelations,29.10,38.17,47.61,18.51,0.59,0.39,47.61,0.59,38,-0.25
50,Age of Wonders Planetfall,59.49,68.90,79.45,19.96,0.59,0.25,79.45,0.59,69,-0.15
2270,This Is the Police 2,92.97,102.57,113.17,20.2,0.59,0.18,113.17,0.59,103,-0.10
651,Etrian Odyssey V - Beyond the Myth,105.95,114.88,126.23,20.28,0.59,0.16,126.23,0.59,116,-0.09
12,A Dance of Fire and Ice,44.06,53.67,66.00,21.94,0.59,0.33,66.00,0.59,55,-0.20
1116,Lies of P,75.58,85.99,97.61,22.03,0.59,0.23,97.61,0.59,87,-0.13
1736,Rogue Galaxy,92.86,103.57,114.95,22.09,0.59,0.19,114.95,0.59,104,-0.11
44,Age of Empires II - The Age of Kings,119.88,131.55,144.29,24.41,0.59,0.17,144.29,0.59,132,-0.09
99,Armello,100.39,112.04,125.83,25.44,0.59,0.20,125.83,0.59,113,-0.11
2540,Yakuza 0,81.41,92.74,107.37,25.96,0.59,0.24,107.37,0.59,94,-0.14
2250,The Turing Test,137.28,150.30,165.17,27.89,0.59,0.17,165.17,0.59,151,-0.09
1871,Skelattack,91.79,104.66,121.18,29.39,0.59,0.24,121.18,0.59,106,-0.14
2347,Trine 4 - The Nightmare Prince,49.08,62.42,78.60,29.52,0.59,0.38,78.60,0.59,64,-0.23
1611,Project Wingman,88.81,102.33,120.22,31.41,0.59,0.26,120.22,0.59,105,-0.15
2568,Ys VIII - Lacrimosa of DANA,108.16,122.33,140.04,31.88,0.59,0.23,140.04,0.59,124,-0.13
